office_branch,office_id,office,district,district_display,district_id,election_id,election_date,is_special,total_votes,blank_votes,all_other_votes,num_candidates,id_winner,name_winner,display_winner,city_town_winner,party_winner,id_incumbent,name_incumbent,display_incumbent,city_town_incumbent,party_incumbent,id_dem,name_dem,display_dem,city_town_dem,votes_dem,percent_dem,id_gop,name_gop,display_gop,city_town_gop,votes_gop,percent_gop,id_third_party,name_third_party,display_third_party,city_town_third_party,votes_third_party,percent_third_party,party_third_party,id_write_in,name_write_in,display_write_in,city_town_write_in,votes_write_in,percent_write_in,party_write_in,election_year,incumbent_status,dem_win,dem_margin,pres_elec,pvi_year,PVI_N,PVI
Legislative,9,State Senate,First Suffolk and Middlesex,1st Suffolk and Middlesex,58725,112835,2012-11-06,FALSE,64114,8511,174,2,63076,Anthony W. Petruccelli,Anthony W. Petruccelli (D-Boston),Boston,Democratic,63076,Anthony W. Petruccelli,Anthony W. Petruccelli (D-Boston),Boston,Democratic,63076,Anthony W. Petruccelli,Anthony W. Petruccelli (D-Boston),Boston,45230,0.8159988453697523,74590,"Thomas J. Dooley, III","Thomas J. Dooley, III (R-Boston)",Boston,10199,0.18400115463024772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,Dem_Incumbent,TRUE,63.19976907395046,TRUE,2008,21.68098059371801,D+22
Legislative,9,State Senate,Second Suffolk and Middlesex,2nd Suffolk and Middlesex,58726,112800,2012-11-06,FALSE,68857,8632,183,2,62833,William N. Brownsberger,William N. Brownsberger (D-Belmont),Belmont,Democratic,62833,William N. Brownsberger,William N. Brownsberger (D-Belmont),Belmont,Democratic,62833,William N. Brownsberger,William N. Brownsberger (D-Belmont),Belmont,45852,0.7636654341960628,74359,Steven W. Aylward,Steven W. Aylward (R-Watertown),Watertown,14190,0.23633456580393725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,Dem_Incumbent,TRUE,52.73308683921256,TRUE,2008,25.46787931582852,D+25
Legislative,9,State Senate,Second Worcester,2nd Worcester,58729,112780,2012-11-06,FALSE,77544,5871,115,2,63084,Michael O. Moore,Michael O. Moore (D-Millbury),Millbury,Democratic,63084,Michael O. Moore,Michael O. Moore (D-Millbury),Millbury,Democratic,63084,Michael O. Moore,Michael O. Moore (D-Millbury),Millbury,48609,0.6792951172475474,74579,Stephen R. Simonian,Stephen R. Simonian (R-Auburn),Auburn,22949,0.32070488275245257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,Dem_Incumbent,TRUE,35.859023449509486,TRUE,2008,8.032408925305868,D+8
Legislative,9,State Senate,First Bristol and Plymouth,1st Bristol and Plymouth,58696,105679,2010-11-02,FALSE,51370,3102,14,2,63004,Michael J. Rodrigues,Michael J. Rodrigues (D-Westport),Westport,Democratic,NA,NA,NA,NA,NA,63004,Michael J. Rodrigues,Michael J. Rodrigues (D-Westport),Westport,29994,0.6215857752725162,63002,Derek A. Maksy,Derek A. Maksy (R-Lakeville),Lakeville,18260,0.3784142247274837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,24.317155054503253,FALSE,2008,14.820256673323208,D+15
Legislative,9,State Senate,Cape and Islands,Cape and Islands,58698,105543,2010-11-02,FALSE,81307,3152,22,2,63009,Daniel A. Wolf,Daniel A. Wolf (D-Harwich),Harwich,Democratic,NA,NA,NA,NA,NA,63009,Daniel A. Wolf,Daniel A. Wolf (D-Harwich),Harwich,44886,0.57448197304596,63006,"James H. Crocker, Jr.","James H. Crocker, Jr. (R-Barnstable)",Barnstable,33247,0.4255180269540399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,14.896394609192015,FALSE,2008,8.109685530217515,D+8
Legislative,9,State Senate,First Essex,1st Essex,58699,105530,2010-11-02,FALSE,62025,3496,74,2,63010,Steven A. Baddour,Steven A. Baddour (D-Methuen),Methuen,Democratic,63010,Steven A. Baddour,Steven A. Baddour (D-Methuen),Methuen,Democratic,63010,Steven A. Baddour,Steven A. Baddour (D-Methuen),Methuen,34474,0.5897528013001454,63011,Stephen R. Cole,Stephen R. Cole (R-Newburyport),Newburyport,23981,0.4102471986998546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,17.95056026002908,FALSE,2008,5.697208851181723,D+6
Legislative,9,State Senate,Second Essex,2nd Essex,55780,105598,2010-11-02,FALSE,63826,3512,43,3,63013,Frederick E. Berry,Frederick E. Berry (D-Peabody),Peabody,Democratic,63013,Frederick E. Berry,Frederick E. Berry (D-Peabody),Peabody,Democratic,63013,Frederick E. Berry,Frederick E. Berry (D-Peabody),Peabody,37072,0.6150885168654908,63015,Richard A. Jolitz,Richard A. Jolitz (R-Beverly),Beverly,18969,0.3147284763816761,72627,Matthew J. Fraser,Matthew J. Fraser (U-Salem),Salem,4230,0.07018300675283304,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,30.03600404838147,FALSE,2008,9.424428130936937,D+9
Legislative,9,State Senate,Second Essex and Middlesex,2nd Essex and Middlesex,58701,105538,2010-11-02,FALSE,50344,2416,69,3,63017,Barry R. Finegold,Barry R. Finegold (D-Andover),Andover,Democratic,NA,NA,NA,NA,NA,63017,Barry R. Finegold,Barry R. Finegold (D-Andover),Andover,25385,0.5304122526588521,63022,Jamison Tomasek,Jamison Tomasek (R-Andover),Andover,19939,0.41661965356568254,63019,Jodi Oberto,Jodi Oberto (U-Andover),Andover,2535,0.05296809377546543,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,11.379259909316952,FALSE,2008,7.806681696588869,D+8
Legislative,9,State Senate,Third Essex and Middlesex,3rd Essex and Middlesex,58702,105710,2010-11-02,FALSE,51550,2894,35,2,63025,Thomas M. McGee,Thomas M. McGee (D-Lynn),Lynn,Democratic,63025,Thomas M. McGee,Thomas M. McGee (D-Lynn),Lynn,Democratic,63025,Thomas M. McGee,Thomas M. McGee (D-Lynn),Lynn,32835,0.6753254766458937,63024,Christopher Jordan Dent,Christopher Jordan Dent (R-Nahant),Nahant,15786,0.32467452335410624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,35.065095329178746,FALSE,2008,13.134760994036409,D+13
Legislative,9,State Senate,Hampden,Hampden,58703,105523,2010-11-02,FALSE,37857,2425,41,2,63030,James T. Welch,James T. Welch (D-West Springfield),West Springfield,Democratic,NA,NA,NA,NA,NA,63030,James T. Welch,James T. Welch (D-West Springfield),West Springfield,21567,0.6093922183606002,63028,Robert A. Magovern,Robert A. Magovern (R-Agawam),Agawam,13824,0.39060778163939985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,21.878443672120035,FALSE,2008,15.880998447057484,D+16
Legislative,9,State Senate,First Hampden and Hampshire,1st Hampden and Hampshire,58704,105589,2010-11-02,FALSE,54749,2936,46,2,63031,Gale D. Candaras,Gale D. Candaras (D-Wilbraham),Wilbraham,Democratic,63031,Gale D. Candaras,Gale D. Candaras (D-Wilbraham),Wilbraham,Democratic,63031,Gale D. Candaras,Gale D. Candaras (D-Wilbraham),Wilbraham,30122,0.5818764850194139,63032,Thomas A. McCarthy,Thomas A. McCarthy (R-Springfield),Springfield,21645,0.4181235149805861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,16.375297003882782,FALSE,2008,9.748299782425606,D+10
Legislative,9,State Senate,First Middlesex,1st Middlesex,58707,105666,2010-11-02,FALSE,48151,3096,13,3,63037,Eileen M. Donoghue,Eileen M. Donoghue (D-Lowell),Lowell,Democratic,NA,NA,NA,NA,NA,63037,Eileen M. Donoghue,Eileen M. Donoghue (D-Lowell),Lowell,24549,0.5450246436659119,63035,James J. Buba,James J. Buba (R-Lowell),Lowell,16335,0.36266151591847606,71766,Patrick A. O'Connor,Patrick A. O'Connor (U-Lowell),Lowell,4158,0.0923138404156121,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,18.23631277474358,FALSE,2008,7.311854436269083,D+7
Legislative,9,State Senate,Second Middlesex,2nd Middlesex,58708,105721,2010-11-02,FALSE,53156,3993,87,2,63040,Patricia D. Jehlen,Patricia D. Jehlen (D-Somerville),Somerville,Democratic,63040,Patricia D. Jehlen,Patricia D. Jehlen (D-Somerville),Somerville,Democratic,63040,Patricia D. Jehlen,Patricia D. Jehlen (D-Somerville),Somerville,32923,0.6708574455945879,63039,David M. Carnevale,David M. Carnevale (R-Medford),Medford,16153,0.329142554405412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,34.17148911891759,FALSE,2008,21.217209986952813,D+21
Legislative,9,State Senate,Third Middlesex,3rd Middlesex,58709,105586,2010-11-02,FALSE,66383,3097,57,2,63042,Susan C. Fargo,Susan C. Fargo (D-Lincoln),Lincoln,Democratic,63042,Susan C. Fargo,Susan C. Fargo (D-Lincoln),Lincoln,Democratic,63042,Susan C. Fargo,Susan C. Fargo (D-Lincoln),Lincoln,36047,0.5701023264641225,63043,Sandra B. Martinez,Sandra B. Martinez (R-Chelmsford),Chelmsford,27182,0.42989767353587754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,14.020465292824497,FALSE,2008,11.762868071534571,D+12
Legislative,9,State Senate,Middlesex and Essex,Middlesex and Essex,58711,105712,2010-11-02,FALSE,61203,2863,58,2,63045,Katherine M. Clark,Katherine M. Clark (D-Melrose),Melrose,Democratic,NA,NA,NA,NA,NA,63045,Katherine M. Clark,Katherine M. Clark (D-Melrose),Melrose,30492,0.5231803987509008,63047,Craig Spadafora,Craig Spadafora (R-Malden),Malden,27790,0.4768196012490992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,4.636079750180161,FALSE,2008,9.037363477721938,D+9
Legislative,9,State Senate,Second Middlesex and Norfolk,2nd Middlesex and Norfolk,58713,105563,2010-11-02,FALSE,61159,2902,51,2,63051,Karen E. Spilka,Karen E. Spilka (D-Ashland),Ashland,Democratic,63051,Karen E. Spilka,Karen E. Spilka (D-Ashland),Ashland,Democratic,63051,Karen E. Spilka,Karen E. Spilka (D-Ashland),Ashland,34499,0.5927052193931897,73744,Edward Bergin McGrath,Edward Bergin McGrath (R-Framingham),Framingham,23707,0.4072947806068103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,18.541043878637936,FALSE,2008,10.041925956642416,D+10
Legislative,9,State Senate,Middlesex and Worcester,Middlesex and Worcester,58715,105505,2010-11-02,FALSE,69659,4008,36,2,63052,James B. Eldridge,James B. Eldridge (D-Acton),Acton,Democratic,63052,James B. Eldridge,James B. Eldridge (D-Acton),Acton,Democratic,63052,James B. Eldridge,James B. Eldridge (D-Acton),Acton,37482,0.5712413320124972,63053,George M. Thompson,George M. Thompson (R-Westborough),Westborough,28133,0.4287586679875029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,14.248266402499427,FALSE,2008,9.348768818955175,D+9
Legislative,9,State Senate,"Middlesex, Suffolk and Essex","Middlesex, Suffolk and Essex",58714,104719,2010-05-11,TRUE,4459,43,72,2,73704,Sal N. DiDomenico,Sal N. DiDomenico (D-Everett),Everett,Democratic,NA,NA,NA,NA,NA,73704,Sal N. DiDomenico,Sal N. DiDomenico (D-Everett),Everett,3803,0.8766712770862148,NA,NA,NA,NA,NA,NA,73683,John T. Cesan,John T. Cesan (U-Agawam),Agawam,515,0.11871830336560626,Unenrolled,63056,Timothy Flaherty,Timothy Flaherty (D-Cambridge),Cambridge,20,0.00461041954817888,Democratic,2010,No_Incumbent,TRUE,75.79529737206086,FALSE,2008,24.0612469896302,D+24
Legislative,9,State Senate,"Middlesex, Suffolk and Essex","Middlesex, Suffolk and Essex",58714,105623,2010-11-02,FALSE,41966,3911,89,2,73704,Sal N. DiDomenico,Sal N. DiDomenico (D-Everett),Everett,Democratic,73704,Sal N. DiDomenico,Sal N. DiDomenico (D-Everett),Everett,Democratic,73704,Sal N. DiDomenico,Sal N. DiDomenico (D-Everett),Everett,29472,0.7762735078754676,63054,Barbara T. Bush,Barbara T. Bush (R-Boston),Boston,8494,0.22372649212453247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,55.25470157509351,FALSE,2008,24.0612469896302,D+24
Legislative,9,State Senate,"Norfolk, Bristol and Middlesex","Norfolk, Bristol and Middlesex",58717,104718,2010-05-11,TRUE,25935,110,100,2,63061,Richard J. Ross,Richard J. Ross (R-Wrentham),Wrentham,Republican,NA,NA,NA,NA,NA,73703,Peter B. Smulowitz,Peter B. Smulowitz (D-Needham),Needham,9823,0.38184645286686103,63061,Richard J. Ross,Richard J. Ross (R-Wrentham),Wrentham,15902,0.618153547133139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,FALSE,-23.630709426627796,FALSE,2008,7.061749821640184,D+7
Legislative,9,State Senate,"Norfolk, Bristol and Plymouth","Norfolk, Bristol and Plymouth",58716,105575,2010-11-02,FALSE,64107,3184,34,2,63063,Brian A. Joyce,Brian A. Joyce (D-Milton),Milton,Democratic,63063,Brian A. Joyce,Brian A. Joyce (D-Milton),Milton,Democratic,63063,Brian A. Joyce,Brian A. Joyce (D-Milton),Milton,38314,0.6292433772931071,73748,"Robert E. Burr, Jr.","Robert E. Burr, Jr. (R-Canton)",Canton,22575,0.37075662270689286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,25.848675458621422,FALSE,2008,8.90027809038887,D+9
Legislative,9,State Senate,Norfolk and Plymouth,Norfolk and Plymouth,58718,105497,2010-11-02,FALSE,58667,4876,75,3,63059,John F. Keenan,John F. Keenan (D-Quincy),Quincy,Democratic,NA,NA,NA,NA,NA,63059,John F. Keenan,John F. Keenan (D-Quincy),Quincy,29982,0.5581577183706903,63057,Daniel M. Dewey,Daniel M. Dewey (R-Quincy),Quincy,18582,0.3459304490282225,63058,Laura Innis,Laura Innis (U-Quincy),Quincy,5152,0.0959118326010872,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,21.222726934246776,FALSE,2008,6.98556678315475,D+7
Legislative,9,State Senate,Plymouth and Barnstable,Plymouth and Barnstable,58719,105582,2010-11-02,FALSE,76464,2335,35,2,63066,Therese Murray,Therese Murray (D-Plymouth),Plymouth,Democratic,63066,Therese Murray,Therese Murray (D-Plymouth),Plymouth,Democratic,63066,Therese Murray,Therese Murray (D-Plymouth),Plymouth,38852,0.5243609469052825,72690,Thomas Francis Keyes,Thomas Francis Keyes (R-Sandwich),Sandwich,35242,0.47563905309471755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,4.872189381056491,FALSE,2008,2.416533752943817,D+2
Legislative,9,State Senate,Plymouth and Norfolk,Plymouth and Norfolk,58722,105658,2010-11-02,FALSE,75462,4892,69,2,63070,"Robert L. Hedlund, Jr.","Robert L. Hedlund, Jr. (R-Weymouth)",Weymouth,Republican,63070,"Robert L. Hedlund, Jr.","Robert L. Hedlund, Jr. (R-Weymouth)",Weymouth,Republican,NA,NA,NA,NA,NA,NA,63070,"Robert L. Hedlund, Jr.","Robert L. Hedlund, Jr. (R-Weymouth)",Weymouth,52617,0.7463298392930596,73802,"Paul R. Kearney, Jr.","Paul R. Kearney, Jr. (I)",NA,17884,0.2536701607069403,Independent,NA,NA,NA,NA,NA,NA,NA,2010,GOP_Incumbent,FALSE,24.62068623140097,FALSE,2008,2.4910189928331827,D+2
Legislative,9,State Senate,First Plymouth and Bristol,1st Plymouth and Bristol,58720,105594,2010-11-02,FALSE,61016,2195,44,2,63067,Marc R. Pacheco,Marc R. Pacheco (D-Taunton),Taunton,Democratic,63067,Marc R. Pacheco,Marc R. Pacheco (D-Taunton),Taunton,Democratic,63067,Marc R. Pacheco,Marc R. Pacheco (D-Taunton),Taunton,34124,0.5805672286778842,63068,David W. Pottier,David W. Pottier (R-Taunton),Taunton,24653,0.4194327713221158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,16.113445735576843,FALSE,2008,3.486976247213613,D+3
Legislative,9,State Senate,Suffolk and Norfolk,Suffolk and Norfolk,58727,105625,2010-11-02,FALSE,60377,5655,102,2,63079,Michael F. Rush,Michael F. Rush (D-Boston),Boston,Democratic,NA,NA,NA,NA,NA,63079,Michael F. Rush,Michael F. Rush (D-Boston),Boston,36986,0.6771512266569022,63081,Brad Williams,Brad Williams (R-Boston),Boston,17634,0.32284877334309775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,No_Incumbent,TRUE,35.43024533138045,FALSE,2008,13.641929800275332,D+14
Legislative,9,State Senate,First Suffolk and Middlesex,1st Suffolk and Middlesex,58725,105621,2010-11-02,FALSE,43392,3956,77,2,63076,Anthony W. Petruccelli,Anthony W. Petruccelli (D-Boston),Boston,Democratic,63076,Anthony W. Petruccelli,Anthony W. Petruccelli (D-Boston),Boston,Democratic,63076,Anthony W. Petruccelli,Anthony W. Petruccelli (D-Boston),Boston,29559,0.7510099341954826,63075,"Frank John Addivinola, Jr.","Frank John Addivinola, Jr. (R-Boston)",Boston,9800,0.24899006580451735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,50.20198683909653,FALSE,2008,21.68098059371801,D+22
Legislative,9,State Senate,Worcester and Middlesex,Worcester and Middlesex,58731,105556,2010-11-02,FALSE,54111,2289,20,2,63087,Jennifer L. Flanagan,Jennifer L. Flanagan (D-Leominster),Leominster,Democratic,63087,Jennifer L. Flanagan,Jennifer L. Flanagan (D-Leominster),Leominster,Democratic,63087,Jennifer L. Flanagan,Jennifer L. Flanagan (D-Leominster),Leominster,30524,0.5892436585460021,73743,Neal Andrew Heeren,Neal Andrew Heeren (R-Bolton),Bolton,21278,0.4107563414539979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,17.848731709200422,FALSE,2008,4.866727982363139,D+5
Legislative,9,State Senate,Worcester and Norfolk,Worcester and Norfolk,58732,105591,2010-11-02,FALSE,61720,2656,47,2,63089,Richard T. Moore,Richard T. Moore (D-Uxbridge),Uxbridge,Democratic,63089,Richard T. Moore,Richard T. Moore (D-Uxbridge),Uxbridge,Democratic,63089,Richard T. Moore,Richard T. Moore (D-Uxbridge),Uxbridge,31602,0.5354728298625819,63090,Kimberly B. Roy,Kimberly B. Roy (R-Sutton),Sutton,27415,0.464527170137418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,7.094565972516392,FALSE,2008,2.577474723574691,D+3
Legislative,9,State Senate,"Worcester, Hampden, Hampshire and Franklin","Worcester, Hampden, Hampshire and Franklin",58730,105554,2010-11-02,FALSE,60806,1973,34,2,63085,Stephen M. Brewer,Stephen M. Brewer (D-Barre),Barre,Democratic,63085,Stephen M. Brewer,Stephen M. Brewer (D-Barre),Barre,Democratic,63085,Stephen M. Brewer,Stephen M. Brewer (D-Barre),Barre,38951,0.6624432388305923,63086,Daniel D. Dubrule,Daniel D. Dubrule (R-Ashburnham),Ashburnham,19848,0.33755676116940764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,32.48864776611847,FALSE,2008,1.875785546514186,D+2
Legislative,9,State Senate,First Worcester,1st Worcester,58728,105596,2010-11-02,FALSE,54759,2804,61,2,63082,Harriette L. Chandler,Harriette L. Chandler (D-Worcester),Worcester,Democratic,63082,Harriette L. Chandler,Harriette L. Chandler (D-Worcester),Worcester,Democratic,63082,Harriette L. Chandler,Harriette L. Chandler (D-Worcester),Worcester,32293,0.6222877403938798,73667,"William J. Higgins, Sr","William J. Higgins, Sr (R-Northborough)",Northborough,19601,0.37771225960612015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,Dem_Incumbent,TRUE,24.457548078775964,FALSE,2008,10.638425108612948,D+11
Legislative,8,State Representative,First Barnstable,1st Barnstable,58733,131581,2018-11-06,FALSE,23870,694,8,2,78020,Timothy R. Whelan,Timothy R. Whelan (R-Brewster),Brewster,Republican,78020,Timothy R. Whelan,Timothy R. Whelan (R-Brewster),Brewster,Republican,78597,Steven Leibowitz,Steven Leibowitz (D-Brewster),Brewster,9610,0.4147962707182321,78020,Timothy R. Whelan,Timothy R. Whelan (R-Brewster),Brewster,13558,0.585203729281768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-17.04074585635359,FALSE,2016,3.097730395114784,D+3
Legislative,8,State Representative,Second Barnstable,2nd Barnstable,58734,131582,2018-11-06,FALSE,19142,383,18,2,63223,"William L. Crocker, Jr.","William L. Crocker, Jr. (R-Barnstable)",Barnstable,Republican,63223,"William L. Crocker, Jr.","William L. Crocker, Jr. (R-Barnstable)",Barnstable,Republican,78599,Paul J. Cusack,Paul J. Cusack (D-Barnstable),Barnstable,8988,0.4795902032975829,63223,"William L. Crocker, Jr.","William L. Crocker, Jr. (R-Barnstable)",Barnstable,9753,0.5204097967024172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-4.081959340483427,FALSE,2016,0.8066428192883279,D+1
Legislative,8,State Representative,Fifth Barnstable,5th Barnstable,58737,131580,2018-11-06,FALSE,20750,617,28,2,62666,Randy Hunt,Randy Hunt (R-Sandwich),Sandwich,Republican,62666,Randy Hunt,Randy Hunt (R-Sandwich),Sandwich,Republican,78596,Jack Stanton,Jack Stanton (D-Sandwich),Sandwich,8605,0.4280029843322557,62666,Randy Hunt,Randy Hunt (R-Sandwich),Sandwich,11500,0.5719970156677443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-14.39940313354886,FALSE,2016,-4.067333878794233,R+4
Legislative,8,State Representative,Second Bristol,2nd Bristol,58743,130517,2018-04-03,TRUE,7672,41,9,2,78500,James K. Hawkins,James K. Hawkins (D-Attleboro),Attleboro,Democratic,NA,NA,NA,NA,NA,78500,James K. Hawkins,James K. Hawkins (D-Attleboro),Attleboro,3964,0.5200734715297822,78503,Julie A. Hall,Julie A. Hall (R-Attleboro),Attleboro,3658,0.4799265284702178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,TRUE,4.0146943059564455,FALSE,2016,2.8679753363396565,D+3
Legislative,8,State Representative,Second Bristol,2nd Bristol,58743,131570,2018-11-06,FALSE,14500,317,7,2,78500,James K. Hawkins,James K. Hawkins (D-Attleboro),Attleboro,Democratic,78500,James K. Hawkins,James K. Hawkins (D-Attleboro),Attleboro,Democratic,78500,James K. Hawkins,James K. Hawkins (D-Attleboro),Attleboro,8271,0.5834509029345373,78503,Julie A. Hall,Julie A. Hall (R-Attleboro),Attleboro,5905,0.4165490970654628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,16.69018058690745,FALSE,2016,2.8679753363396565,D+3
Legislative,8,State Representative,Third Bristol,3rd Bristol,58744,131672,2018-11-06,FALSE,14219,660,10,2,62687,Shaunna L. O'Connell,Shaunna L. O'Connell (R-Taunton),Taunton,Republican,62687,Shaunna L. O'Connell,Shaunna L. O'Connell (R-Taunton),Taunton,Republican,78655,Emily Jm Farrer,Emily Jm Farrer (D-Taunton),Taunton,5215,0.38489925455753193,62687,Shaunna L. O'Connell,Shaunna L. O'Connell (R-Taunton),Taunton,8334,0.6151007454424681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-23.020149088493614,FALSE,2016,4.80059243152986,D+5
Legislative,8,State Representative,Sixth Bristol,6th Bristol,58747,131678,2018-11-06,FALSE,11658,465,9,2,72311,Carole A. Fiola,Carole A. Fiola (D-Fall River),Fall River,Democratic,72311,Carole A. Fiola,Carole A. Fiola (D-Fall River),Fall River,Democratic,72311,Carole A. Fiola,Carole A. Fiola (D-Fall River),Fall River,6959,0.6222281831187411,74663,David L. Steinhof,David L. Steinhof (R-Fall River),Fall River,4225,0.37777181688125894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,24.445636623748214,FALSE,2016,12.323170201526024,D+12
Legislative,8,State Representative,Twelfth Bristol,12th Bristol,58753,131591,2018-11-06,FALSE,16895,828,13,2,78295,Norman J. Orrall,Norman J. Orrall (R-Lakeville),Lakeville,Republican,NA,NA,NA,NA,NA,77843,Allin John Frawley,Allin John Frawley (D-Middleborough),Middleborough,7689,0.4789460570574311,78295,Norman J. Orrall,Norman J. Orrall (R-Lakeville),Lakeville,8365,0.5210539429425688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,No_Incumbent,FALSE,-4.21078858851377,FALSE,2016,-5.359530523798201,R+5
Legislative,8,State Representative,Thirteenth Bristol,13th Bristol,58754,131722,2018-11-06,FALSE,10655,686,30,2,72741,Antonio F.D. Cabral,Antonio F.D. Cabral (D-New Bedford),New Bedford,Democratic,72741,Antonio F.D. Cabral,Antonio F.D. Cabral (D-New Bedford),New Bedford,Democratic,72741,Antonio F.D. Cabral,Antonio F.D. Cabral (D-New Bedford),New Bedford,7829,0.7877050005030687,NA,NA,NA,NA,NA,NA,78729,Michael Janson,Michael Janson (U-New Bedford),New Bedford,2110,0.21229499949693129,Unenrolled,NA,NA,NA,NA,NA,NA,NA,2018,Dem_Incumbent,TRUE,57.541000100613736,FALSE,2016,23.567135973695663,D+24
Legislative,8,State Representative,First Essex,1st Essex,58756,131536,2018-11-06,FALSE,22115,507,5,2,74542,James M. Kelcourse,James M. Kelcourse (R-Amesbury),Amesbury,Republican,74542,James M. Kelcourse,James M. Kelcourse (R-Amesbury),Amesbury,Republican,78558,Jennifer A. Rocco-Runnion,Jennifer A. Rocco-Runnion (D-Amesbury),Amesbury,10219,0.47303615238624264,74542,James M. Kelcourse,James M. Kelcourse (R-Amesbury),Amesbury,11384,0.5269638476137574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-5.392769522751473,FALSE,2016,9.056363127897503,D+9
Legislative,8,State Representative,Second Essex,2nd Essex,58757,131630,2018-11-06,FALSE,23811,947,12,2,74593,Leonard Mirra,Leonard Mirra (R-West Newbury),West Newbury,Republican,74593,Leonard Mirra,Leonard Mirra (R-West Newbury),West Newbury,Republican,78630,Christina Eckert,Christina Eckert (D-Boxford),Boxford,11264,0.49291090495361456,74593,Leonard Mirra,Leonard Mirra (R-West Newbury),West Newbury,11588,0.5070890950463854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,GOP_Incumbent,FALSE,-1.4178190092770881,FALSE,2016,-1.3498545817611896,R+1
